ftu,pmcid,graphic,sex_tag,value,unit
papillary layer of dermis,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
inner medullary collecting duct,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
papillary layer of dermis,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
inner medullary collecting duct,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
papillary layer of dermis,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
inner medullary collecting duct,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
papillary layer of dermis,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
inner medullary collecting duct,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
papillary layer of dermis,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
inner medullary collecting duct,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
papillary layer of dermis,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
inner medullary collecting duct,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
papillary layer of dermis,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
inner medullary collecting duct,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
papillary layer of dermis,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
inner medullary collecting duct,PMC5078949,13058_2016_767_Fig8_HTML,female,50,um
nephron,PMC10033415,41390_2022_2165_Fig4_HTML,female,50,um
nephron,PMC5121526,JAH3-5-e004421-g001,male,500,um
liver lobule,PMC10036863,gr3,male,100,um
liver lobule,PMC10036863,gr3,female,100,um
nephron,PMC10022194,12957_2022_2836_Fig8_HTML,female,50,um
inner medullary collecting duct,PMC10022194,12957_2022_2836_Fig8_HTML,female,50,um
inner medullary collecting duct,PMC10022194,12957_2022_2836_Fig8_HTML,female,50,um
inner medullary collecting duct,PMC10022194,12957_2022_2836_Fig8_HTML,female,50,um
inner medullary collecting duct,PMC10022194,12957_2022_2836_Fig8_HTML,female,50,um
inner medullary collecting duct,PMC10022194,12957_2022_2836_Fig8_HTML,female,50,um
inner medullary collecting duct,PMC10022194,12957_2022_2836_Fig8_HTML,female,50,um
nephron,PMC10022194,12957_2022_2836_Fig8_HTML,female,50,um
nephron,PMC10022194,12957_2022_2836_Fig8_HTML,female,50,um
nephron,PMC10022194,12957_2022_2836_Fig8_HTML,female,50,um
nephron,PMC10022194,12957_2022_2836_Fig8_HTML,female,50,um
nephron,PMC10022194,12957_2022_2836_Fig8_HTML,female,50,um
nephron,PMC10022194,12957_2022_2836_Fig8_HTML,female,50,um
inner medullary collecting duct,PMC10022194,12957_2022_2836_Fig8_HTML,female,50,um
intestinal villus,PMC10030798,fvets-10-1127309-g0002,male,100,um
intestinal villus,PMC10030798,fvets-10-1127309-g0002,female,100,um
thick ascending limb of loop of Henle,PMC10003050,ijms-24-04988-g003a,male,1,um
thick ascending limb of loop of Henle,PMC10003050,ijms-24-04988-g003a,female,1,um
crypt of Lieberkuhn of large intestine,PMC5215581,NMO-28-975-g001,female,100,um
descending limb of loop of Henle,PMC10018140,fcimb-13-1137062-g006,female,5,um
descending limb of loop of Henle,PMC10018140,fcimb-13-1137062-g006,female,20,um
descending limb of loop of Henle,PMC10018140,fcimb-13-1137062-g006,female,2.5,um
descending limb of loop of Henle,PMC10018140,fcimb-13-1137062-g006,female,10,um
crypt of Lieberkuhn of large intestine,PMC10018140,fcimb-13-1137062-g006,female,5,um
crypt of Lieberkuhn of large intestine,PMC10018140,fcimb-13-1137062-g006,female,20,um
crypt of Lieberkuhn of large intestine,PMC10018140,fcimb-13-1137062-g006,female,2.5,um
crypt of Lieberkuhn of large intestine,PMC10018140,fcimb-13-1137062-g006,female,10,um
intercalated duct of pancreas,PMC5099888,srep36303-f8,male,20,um
intercalated duct of pancreas,PMC5099888,srep36303-f8,male,100,um
pancreatic acinus,PMC5099888,srep36303-f8,male,20,um
pancreatic acinus,PMC5099888,srep36303-f8,male,100,um
nephron,PMC8096808,41467_2021_22781_Fig1_HTML,male,200,um
papillary layer of dermis,PMC8115293,41467_2021_22953_Fig3_HTML,male,25,um
papillary layer of dermis,PMC8115293,41467_2021_22953_Fig3_HTML,male,20,um
papillary layer of dermis,PMC8115293,41467_2021_22953_Fig3_HTML,male,10,um
papillary layer of dermis,PMC8115293,41467_2021_22953_Fig3_HTML,female,25,um
papillary layer of dermis,PMC8115293,41467_2021_22953_Fig3_HTML,female,20,um
papillary layer of dermis,PMC8115293,41467_2021_22953_Fig3_HTML,female,10,um
epidermal ridge of digit,PMC8077108,JEV2-10-e12087-g008,female,10,um
epidermal ridge of digit,PMC8077108,JEV2-10-e12087-g008,female,10,um
epidermal ridge of digit,PMC8077108,JEV2-10-e12087-g008,female,10,um
epidermal ridge of digit,PMC8077108,JEV2-10-e12087-g008,female,10,um
white pulp of spleen,PMC8088312,13287_2021_2353_Fig5_HTML,female,200,um
white pulp of spleen,PMC8088312,13287_2021_2353_Fig5_HTML,female,200,um
white pulp of spleen,PMC8088312,13287_2021_2353_Fig5_HTML,male,200,um
white pulp of spleen,PMC8088312,13287_2021_2353_Fig5_HTML,male,200,um
crypt of Lieberkuhn of large intestine,PMC8076044,41385_2021_380_Fig5_HTML,female,25,um
crypt of Lieberkuhn of large intestine,PMC8076044,41385_2021_380_Fig5_HTML,female,20,um
islet of Langerhans,PMC8084945,41598_2021_88895_Fig3_HTML,female,200,um
epidermal ridge of digit,PMC8084945,41598_2021_88895_Fig3_HTML,female,200,um
descending limb of loop of Henle,PMC8084945,41598_2021_88895_Fig3_HTML,female,200,um
loop of Henle ascending limb thin segment,PMC8084945,41598_2021_88895_Fig3_HTML,female,200,um
descending limb of loop of Henle,PMC8123545,PHY2-9-e14863-g004,male,50,um
descending limb of loop of Henle,PMC8123545,PHY2-9-e14863-g004,male,200,um
descending limb of loop of Henle,PMC8123545,PHY2-9-e14863-g004,male,50,um
descending limb of loop of Henle,PMC8123545,PHY2-9-e14863-g004,male,200,um
descending limb of loop of Henle,PMC8123545,PHY2-9-e14863-g004,male,50,um
descending limb of loop of Henle,PMC8123545,PHY2-9-e14863-g004,male,200,um
nephron,PMC8087852,IJBMS-24-322-g008,female,100,um
nephron,PMC8124436,ijms-22-04827-g005,female,20,um
descending limb of loop of Henle,PMC8103106,EMMM-13-e13258-g010,male,10,um
descending limb of loop of Henle,PMC8103106,EMMM-13-e13258-g010,male,1,um
descending limb of loop of Henle,PMC8103106,EMMM-13-e13258-g010,male,10,um
descending limb of loop of Henle,PMC8103106,EMMM-13-e13258-g010,male,1,um
descending limb of loop of Henle,PMC8103106,EMMM-13-e13258-g010,female,10,um
descending limb of loop of Henle,PMC8103106,EMMM-13-e13258-g010,female,1,um
alveolus of lung,PMC8073600,pharmaceuticals-14-00380-g006,male,50,um
renal corpuscle,PMC8073600,pharmaceuticals-14-00380-g006,male,50,um
nephron,PMC8073600,pharmaceuticals-14-00380-g006,male,50,um
descending limb of loop of Henle,PMC8073600,pharmaceuticals-14-00380-g006,male,50,um
thick ascending limb of loop of Henle,PMC8073600,pharmaceuticals-14-00380-g006,male,50,um
alveolus of lung,PMC8073600,pharmaceuticals-14-00380-g006,female,50,um
renal corpuscle,PMC8073600,pharmaceuticals-14-00380-g006,female,50,um
nephron,PMC8073600,pharmaceuticals-14-00380-g006,female,50,um
descending limb of loop of Henle,PMC8073600,pharmaceuticals-14-00380-g006,female,50,um
thick ascending limb of loop of Henle,PMC8073600,pharmaceuticals-14-00380-g006,female,50,um
alveolus of lung,PMC8073600,pharmaceuticals-14-00380-g006,male,50,um
renal corpuscle,PMC8073600,pharmaceuticals-14-00380-g006,male,50,um
nephron,PMC8073600,pharmaceuticals-14-00380-g006,male,50,um
descending limb of loop of Henle,PMC8073600,pharmaceuticals-14-00380-g006,male,50,um
thick ascending limb of loop of Henle,PMC8073600,pharmaceuticals-14-00380-g006,male,50,um
alveolus of lung,PMC8073600,pharmaceuticals-14-00380-g006,female,50,um
renal corpuscle,PMC8073600,pharmaceuticals-14-00380-g006,female,50,um
nephron,PMC8073600,pharmaceuticals-14-00380-g006,female,50,um
descending limb of loop of Henle,PMC8073600,pharmaceuticals-14-00380-g006,female,50,um
thick ascending limb of loop of Henle,PMC8073600,pharmaceuticals-14-00380-g006,female,50,um
crypt of Lieberkuhn of large intestine,PMC8076044,41385_2021_380_Fig4_HTML,female,20,um
crypt of Lieberkuhn of large intestine,PMC8076044,41385_2021_380_Fig4_HTML,female,10,um
intestinal villus,PMC8115232,41423_2021_636_Fig2_HTML,female,75,um
intestinal villus,PMC8115232,41423_2021_636_Fig2_HTML,female,75,um
intestinal villus,PMC8115232,41423_2021_636_Fig2_HTML,female,50,um
intestinal villus,PMC8115232,41423_2021_636_Fig2_HTML,female,50,um
intestinal villus,PMC8115232,41423_2021_636_Fig2_HTML,female,75,um
intestinal villus,PMC8115232,41423_2021_636_Fig2_HTML,female,75,um
intestinal villus,PMC8115232,41423_2021_636_Fig2_HTML,female,50,um
intestinal villus,PMC8115232,41423_2021_636_Fig2_HTML,female,50,um
intestinal villus,PMC8115232,41423_2021_636_Fig3_HTML,female,10,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,male,50,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,male,20,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,male,20,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,male,100,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,female,50,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,female,20,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,female,20,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,female,100,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,male,50,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,male,20,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,male,20,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,male,100,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,male,50,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,male,20,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,male,20,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,male,100,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,female,50,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,female,20,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,female,20,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f5,female,100,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f4,male,200,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f4,male,200,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f4,female,200,um
red pulp of spleen,PMC9854827,bioengineering-10-00012-g002,female,200,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f7,male,200,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f7,male,20,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f7,male,100,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f6,male,200,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f6,male,100,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f6,male,200,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f6,male,100,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f6,female,200,um
epidermal ridge of digit,PMC9812383,sciadv.abn9793-f6,female,100,um
pancreatic acinus,PMC5437289,ncomms15267-f3,female,150,um
pancreatic acinus,PMC5437289,ncomms15267-f3,female,150,um
pancreatic acinus,PMC5419507,pone.0176844.g003,male,20,um
pancreatic acinus,PMC5419507,pone.0176844.g003,male,20,um
pancreatic acinus,PMC5419507,pone.0176844.g003,male,20,um
pancreatic acinus,PMC5419507,pone.0176844.g003,male,50,um
prostate glandular acinus,PMC8877415,ijms-23-02124-g003,female,50,um
prostate glandular acinus,PMC8877415,ijms-23-02124-g003,female,50,um
nephron,PMC5354734,oncotarget-08-9323-g003,male,100,um
nephron,PMC5354734,oncotarget-08-9323-g003,female,100,um
intestinal villus,PMC5343445,ncomms14578-f6,female,50,um
intestinal villus,PMC5343445,ncomms14578-f6,female,100,um
intestinal villus,PMC5343445,ncomms14578-f6,female,50,um
intestinal villus,PMC5343445,ncomms14578-f6,female,100,um
intestinal villus,PMC5343445,ncomms14578-f6,female,50,um
intestinal villus,PMC5343445,ncomms14578-f6,female,100,um
intestinal villus,PMC5343445,ncomms14578-f6,male,50,um
intestinal villus,PMC5343445,ncomms14578-f6,male,100,um
intestinal villus,PMC5343445,ncomms14578-f6,male,50,um
intestinal villus,PMC5343445,ncomms14578-f6,male,100,um
intestinal villus,PMC5343445,ncomms14578-f6,male,50,um
intestinal villus,PMC5343445,ncomms14578-f6,male,100,um
intestinal villus,PMC5343445,ncomms14578-f6,male,50,um
intestinal villus,PMC5343445,ncomms14578-f6,male,100,um
intestinal villus,PMC5343445,ncomms14578-f6,female,50,um
intestinal villus,PMC5343445,ncomms14578-f6,female,100,um
intestinal villus,PMC5361184,srep45106-f1,male,20,um
intestinal villus,PMC5361184,srep45106-f1,male,100,um
intestinal villus,PMC5361184,srep45106-f1,female,20,um
intestinal villus,PMC5361184,srep45106-f1,female,100,um
intestinal villus,PMC5361184,srep45106-f6,female,50,um
intestinal villus,PMC5361184,srep45106-f6,female,100,um
white pulp of spleen,PMC5356708,oncotarget-07-84907-g003,male,5,um
white pulp of spleen,PMC5356708,oncotarget-07-84907-g003,male,20,um
red pulp of spleen,PMC5356708,oncotarget-07-84907-g003,male,5,um
red pulp of spleen,PMC5356708,oncotarget-07-84907-g003,male,20,um
crypt of Lieberkuhn of large intestine,PMC5342395,oncotarget-07-54973-g001,male,50,um
crypt of Lieberkuhn of large intestine,PMC5342395,oncotarget-07-54973-g001,male,50,um
prostate glandular acinus,PMC5412447,ijms-18-00866-g002,male,200,um
prostate glandular acinus,PMC5412447,ijms-18-00866-g002,female,200,um
prostate glandular acinus,PMC5387682,srep46222-f1,female,100,um
intestinal villus,PMC5374395,biolopen-6-021212-g4,male,100,um
intestinal villus,PMC5374395,biolopen-6-021212-g4,female,100,um
inner medullary collecting duct,PMC5358661,gr3,male,10,um
inner medullary collecting duct,PMC5358661,gr3,female,10,um
intestinal villus,PMC8876865,jpm-12-00219-g002,female,100,um
intestinal villus,PMC8876865,jpm-12-00219-g002,female,100,um
nephron,PMC5339217,gr2,male,50,um
nephron,PMC5339217,gr2,male,50,um
nephron,PMC5339217,gr2,male,50,um
nephron,PMC5339217,gr2,male,50,um
nephron,PMC5339217,gr2,male,50,um
nephron,PMC5339217,gr2,male,50,um
nephron,PMC5339217,gr2,male,50,um
nephron,PMC5339217,gr2,male,50,um
prostate glandular acinus,PMC5381111,srep45704-f2,male,100,um
prostate glandular acinus,PMC5381111,srep45704-f2,male,100,um
prostate glandular acinus,PMC5381111,srep45704-f2,female,100,um
prostate glandular acinus,PMC5407452,wellcomeopenres-2-14044-g0007,male,100,um
nephron,PMC5407452,wellcomeopenres-2-14044-g0007,male,100,um
white pulp of spleen,PMC5394153,234_2017_1798_Fig4_HTML,female,400,um
white pulp of spleen,PMC5394153,234_2017_1798_Fig4_HTML,female,200,um
crypt of Lieberkuhn of large intestine,PMC5342395,oncotarget-07-54973-g002,male,50,um
crypt of Lieberkuhn of large intestine,PMC5342395,oncotarget-07-54973-g002,male,100,um
nephron,PMC5419600,pone.0177067.g003,female,100,um
thick ascending limb of loop of Henle,PMC5419600,pone.0177067.g003,female,100,um
nephron,PMC5419600,pone.0177067.g003,male,100,um
thick ascending limb of loop of Henle,PMC5419600,pone.0177067.g003,male,100,um
pancreatic acinus,PMC5432238,oncotarget-08-26066-g006,female,150,um
nephron,PMC5376758,EMMM-9-508-g009,male,50,um
nephron,PMC5376758,EMMM-9-508-g009,male,1000,um
nephron,PMC5376758,EMMM-9-508-g009,male,1000,um
nephron,PMC5376758,EMMM-9-508-g009,female,50,um
nephron,PMC5376758,EMMM-9-508-g009,female,1000,um
nephron,PMC5376758,EMMM-9-508-g009,female,1000,um
papillary layer of dermis,PMC5338862,pone.0173400.g002,female,50,um
papillary layer of dermis,PMC5338862,pone.0173400.g002,female,50,um
renal corpuscle,PMC8388998,antioxidants-10-01194-g004a,male,50,um
renal corpuscle,PMC8388998,antioxidants-10-01194-g004a,male,100,um
nephron,PMC8388998,antioxidants-10-01194-g004a,male,50,um
nephron,PMC8388998,antioxidants-10-01194-g004a,male,100,um
red pulp of spleen,PMC8388998,antioxidants-10-01194-g004a,male,50,um
red pulp of spleen,PMC8388998,antioxidants-10-01194-g004a,male,100,um
renal corpuscle,PMC8388998,antioxidants-10-01194-g004a,male,50,um
renal corpuscle,PMC8388998,antioxidants-10-01194-g004a,male,100,um
nephron,PMC8388998,antioxidants-10-01194-g004a,male,50,um
nephron,PMC8388998,antioxidants-10-01194-g004a,male,100,um
red pulp of spleen,PMC8388998,antioxidants-10-01194-g004a,male,50,um
red pulp of spleen,PMC8388998,antioxidants-10-01194-g004a,male,100,um
renal corpuscle,PMC8388998,antioxidants-10-01194-g004a,female,50,um
renal corpuscle,PMC8388998,antioxidants-10-01194-g004a,female,100,um
nephron,PMC8388998,antioxidants-10-01194-g004a,female,50,um
nephron,PMC8388998,antioxidants-10-01194-g004a,female,100,um
red pulp of spleen,PMC8388998,antioxidants-10-01194-g004a,female,50,um
red pulp of spleen,PMC8388998,antioxidants-10-01194-g004a,female,100,um
renal corpuscle,PMC8388998,antioxidants-10-01194-g004a,female,50,um
renal corpuscle,PMC8388998,antioxidants-10-01194-g004a,female,100,um
nephron,PMC8388998,antioxidants-10-01194-g004a,female,50,um
nephron,PMC8388998,antioxidants-10-01194-g004a,female,100,um
red pulp of spleen,PMC8388998,antioxidants-10-01194-g004a,female,50,um
red pulp of spleen,PMC8388998,antioxidants-10-01194-g004a,female,100,um
nephron,PMC8392296,cells-10-02014-g003,female,200,um
crypt of Lieberkuhn of large intestine,PMC8379074,41385_2021_423_Fig1_HTML,male,50,um
crypt of Lieberkuhn of large intestine,PMC8379074,41385_2021_423_Fig1_HTML,female,50,um
crypt of Lieberkuhn of large intestine,PMC8379074,41385_2021_423_Fig1_HTML,female,50,um
papillary layer of dermis,PMC8397740,41420_2021_609_Fig2_HTML,female,40,um
intestinal villus,PMC8401286,microorganisms-09-01601-g002,female,50,um
intestinal villus,PMC8401286,microorganisms-09-01601-g002,female,100,um
pancreatic acinus,PMC8396252,ijms-22-08901-g001,male,50,um
pancreatic acinus,PMC8396252,ijms-22-08901-g001,male,50,um
pancreatic acinus,PMC8396252,ijms-22-08901-g001,male,50,um
pancreatic acinus,PMC8396252,ijms-22-08901-g001,male,50,um
islet of Langerhans,PMC8370765,elife-65758-fig6,female,20,um
islet of Langerhans,PMC8370765,elife-65758-fig6,female,10,um
pancreatic acinus,PMC8370765,elife-65758-fig6,female,20,um
pancreatic acinus,PMC8370765,elife-65758-fig6,female,10,um
intestinal villus,PMC8391722,cells-10-02008-g004,female,20,um
intestinal villus,PMC8391722,cells-10-02008-g004,female,10,um
intestinal villus,PMC8391722,cells-10-02008-g004,female,20,um
intestinal villus,PMC8391722,cells-10-02008-g004,female,10,um
intestinal villus,PMC8391722,cells-10-02008-g004,female,20,um
intestinal villus,PMC8391722,cells-10-02008-g004,female,10,um
intestinal villus,PMC8391722,cells-10-02008-g004,female,20,um
intestinal villus,PMC8391722,cells-10-02008-g004,female,10,um
papillary layer of dermis,PMC9931788,428_2022_3458_Fig1_HTML,male,500,um
pancreatic acinus,PMC9936180,fonc-13-1078861-g003,female,50,um
pancreatic acinus,PMC9931585,41586_2022_5672_Fig4_HTML,male,50,um
pancreatic acinus,PMC9931585,41586_2022_5672_Fig4_HTML,male,50,um
pancreatic acinus,PMC9936180,fonc-13-1078861-g005,female,50,um
pancreatic acinus,PMC9931585,41586_2022_5672_Fig2_HTML,male,100,um
pancreatic acinus,PMC9931585,41586_2022_5672_Fig2_HTML,female,100,um
pancreatic acinus,PMC9931585,41586_2022_5672_Fig2_HTML,male,100,um
pancreatic acinus,PMC9931585,41586_2022_5672_Fig2_HTML,female,100,um
pancreatic acinus,PMC9931585,41586_2022_5672_Fig2_HTML,male,100,um
pancreatic acinus,PMC9931585,41586_2022_5672_Fig2_HTML,female,100,um
pancreatic acinus,PMC9936180,fonc-13-1078861-g004,female,50,um
pancreatic acinus,PMC9936180,fonc-13-1078861-g006,male,50,um
