ftu,pmcid,graphic,sex_tag,value,unit
epidermal ridge of digit,PMC4969039,elife-18165-fig17,male,50,um
epidermal ridge of digit,PMC4969039,elife-18165-fig17,female,50,um
nephron,PMC4933385,pone.0158598.g007,male,2,um
nephron,PMC4933385,pone.0158598.g007,male,2,um
nephron,PMC4933385,pone.0158598.g007,male,2,um
nephron,PMC4933385,pone.0158598.g007,male,1,um
nephron,PMC4933385,pone.0158598.g007,female,2,um
nephron,PMC4933385,pone.0158598.g007,female,2,um
nephron,PMC4933385,pone.0158598.g007,female,2,um
nephron,PMC4933385,pone.0158598.g007,female,1,um
epidermal ridge of digit,PMC4995677,srep18432-f2,female,5,um
nephron,PMC4959335,vrf-7-089-g003,male,50,um
prostate glandular acinus,PMC4959335,vrf-7-089-g003,male,50,um
nephron,PMC4959335,vrf-7-089-g003,female,50,um
prostate glandular acinus,PMC4959335,vrf-7-089-g003,female,50,um
papillary layer of dermis,PMC5048131,srep34690-f4,female,50,um
papillary layer of dermis,PMC5048131,srep34690-f4,female,100,um
papillary layer of dermis,PMC5048131,srep34690-f4,female,100,um
papillary layer of dermis,PMC5048131,srep34690-f4,female,50,um
papillary layer of dermis,PMC5048131,srep34690-f4,female,100,um
papillary layer of dermis,PMC5048131,srep34690-f4,female,100,um
papillary layer of dermis,PMC5048131,srep34690-f4,female,50,um
papillary layer of dermis,PMC5048131,srep34690-f4,female,100,um
papillary layer of dermis,PMC5048131,srep34690-f4,female,100,um
papillary layer of dermis,PMC5048131,srep34690-f4,male,50,um
papillary layer of dermis,PMC5048131,srep34690-f4,male,100,um
papillary layer of dermis,PMC5048131,srep34690-f4,male,100,um
nephron,PMC4933385,pone.0158598.g003,male,2,um
nephron,PMC4933385,pone.0158598.g003,male,2,um
nephron,PMC4933385,pone.0158598.g003,male,2,um
nephron,PMC4933385,pone.0158598.g003,female,2,um
nephron,PMC4933385,pone.0158598.g003,female,2,um
nephron,PMC4933385,pone.0158598.g003,female,2,um
crypt of Lieberkuhn of large intestine,PMC4990927,srep31452-f1,male,100,um
crypt of Lieberkuhn of large intestine,PMC4990927,srep31452-f1,male,100,um
crypt of Lieberkuhn of large intestine,PMC4990927,srep31452-f1,male,100,um
crypt of Lieberkuhn of large intestine,PMC4990927,srep31452-f1,male,100,um
epidermal ridge of digit,PMC5037724,ijms-17-01445-g001,female,50,um
nephron,PMC4970718,pgen.1006205.g009,male,5,um
nephron,PMC4970718,pgen.1006205.g009,female,5,um
descending limb of loop of Henle,PMC4974781,13019_2016_508_Fig3_HTML,female,100,um
pancreatic acinus,PMC4927101,pone.0158296.g001,female,25,um
pancreatic acinus,PMC4927101,pone.0158296.g001,female,25,um
nephron,PMC4932521,srep29450-f7,male,100,um
nephron,PMC4932521,srep29450-f7,male,1,um
nephron,PMC4932521,srep29450-f7,female,100,um
nephron,PMC4932521,srep29450-f7,female,1,um
white pulp of spleen,PMC5015220,12870_2016_884_Fig3_HTML,male,10,um
red pulp of spleen,PMC5015220,12870_2016_884_Fig3_HTML,male,10,um
white pulp of spleen,PMC5015220,12870_2016_884_Fig3_HTML,male,10,um
red pulp of spleen,PMC5015220,12870_2016_884_Fig3_HTML,male,10,um
white pulp of spleen,PMC5015220,12870_2016_884_Fig3_HTML,male,10,um
red pulp of spleen,PMC5015220,12870_2016_884_Fig3_HTML,male,10,um
white pulp of spleen,PMC5015220,12870_2016_884_Fig3_HTML,female,10,um
red pulp of spleen,PMC5015220,12870_2016_884_Fig3_HTML,female,10,um
white pulp of spleen,PMC5015220,12870_2016_884_Fig3_HTML,female,10,um
red pulp of spleen,PMC5015220,12870_2016_884_Fig3_HTML,female,10,um
white pulp of spleen,PMC4618923,pone.0141246.g001,male,100,um
white pulp of spleen,PMC4618923,pone.0141246.g001,male,100,um
red pulp of spleen,PMC4618923,pone.0141246.g001,male,100,um
red pulp of spleen,PMC4618923,pone.0141246.g001,male,100,um
nephron,PMC4620584,ncomms9715-f1,male,100,um
nephron,PMC4620584,ncomms9715-f1,female,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
pancreatic acinus,PMC5538632,EMMM-9-1132-g002,male,100,um
islet of Langerhans,PMC5546509,oncotarget-08-44669-g003,male,40,um
islet of Langerhans,PMC5546509,oncotarget-08-44669-g003,male,20,um
intercalated duct of pancreas,PMC5546509,oncotarget-08-44669-g003,male,40,um
intercalated duct of pancreas,PMC5546509,oncotarget-08-44669-g003,male,20,um
islet of Langerhans,PMC5550860,cddis2017313f2,male,50,um
islet of Langerhans,PMC5550860,cddis2017313f2,male,50,um
islet of Langerhans,PMC5550860,cddis2017313f2,male,50,um
islet of Langerhans,PMC5550860,cddis2017313f2,male,20,um
pancreatic acinus,PMC5550860,cddis2017313f2,male,50,um
pancreatic acinus,PMC5550860,cddis2017313f2,male,50,um
pancreatic acinus,PMC5550860,cddis2017313f2,male,50,um
pancreatic acinus,PMC5550860,cddis2017313f2,male,20,um
islet of Langerhans,PMC5550860,cddis2017313f2,female,50,um
islet of Langerhans,PMC5550860,cddis2017313f2,female,50,um
islet of Langerhans,PMC5550860,cddis2017313f2,female,50,um
islet of Langerhans,PMC5550860,cddis2017313f2,female,20,um
pancreatic acinus,PMC5550860,cddis2017313f2,female,50,um
pancreatic acinus,PMC5550860,cddis2017313f2,female,50,um
pancreatic acinus,PMC5550860,cddis2017313f2,female,50,um
pancreatic acinus,PMC5550860,cddis2017313f2,female,20,um
intestinal villus,PMC5526852,fcimb-07-00340-g0009,male,1,um
intestinal villus,PMC5526852,fcimb-07-00340-g0009,female,1,um
crypt of Lieberkuhn of large intestine,PMC4683842,13227_2015_33_Fig2_HTML,female,500,um
crypt of Lieberkuhn of large intestine,PMC4683842,13227_2015_33_Fig2_HTML,female,250,um
crypt of Lieberkuhn of large intestine,PMC4683842,13227_2015_33_Fig2_HTML,female,100,um
red pulp of spleen,PMC4661817,ijms-16-25958-g003,male,5,um
red pulp of spleen,PMC4661817,ijms-16-25958-g003,female,5,um
prostate glandular acinus,PMC5557593,elife-27692-fig7,male,100,um
prostate glandular acinus,PMC5557593,elife-27692-fig7,male,100,um
nephron,PMC5557593,elife-27692-fig7,male,100,um
nephron,PMC5557593,elife-27692-fig7,male,100,um
prostate glandular acinus,PMC5557593,elife-27692-fig7,female,100,um
prostate glandular acinus,PMC5557593,elife-27692-fig7,female,100,um
nephron,PMC5557593,elife-27692-fig7,female,100,um
nephron,PMC5557593,elife-27692-fig7,female,100,um
islet of Langerhans,PMC4645184,srep16759-f3,male,100,um
intercalated duct of pancreas,PMC4645184,srep16759-f3,male,100,um
pancreatic acinus,PMC4645184,srep16759-f3,male,100,um
nephron,PMC4617701,pgen.1005575.g004,male,4,um
nephron,PMC4617701,pgen.1005575.g004,male,100,um
pancreatic acinus,PMC5558267,joces-130-200840-g1,male,20,um
pancreatic acinus,PMC5558267,joces-130-200840-g1,female,20,um
crypt of Lieberkuhn of large intestine,PMC4602093,fncel-09-00412-g0002,male,4,um
crypt of Lieberkuhn of large intestine,PMC4602093,fncel-09-00412-g0002,female,4,um
pancreatic acinus,PMC4700748,12943_2015_486_Fig1_HTML,female,100,um
crypt of Lieberkuhn of large intestine,PMC4653907,12885_2015_1935_Fig3_HTML,female,20,um
papillary layer of dermis,PMC4709111,pone.0145922.g004,male,100,um
papillary layer of dermis,PMC4709111,pone.0145922.g004,female,100,um
liver lobule,PMC5523291,GRP2017-2721547.001,male,0.5,um
liver lobule,PMC5523291,GRP2017-2721547.001,male,2.5,um
liver lobule,PMC5523291,GRP2017-2721547.001,male,1,um
liver lobule,PMC5523291,GRP2017-2721547.001,male,1,um
liver lobule,PMC5523291,GRP2017-2721547.001,male,0.5,um
liver lobule,PMC5523291,GRP2017-2721547.001,male,0.5,um
pancreatic acinus,PMC4700748,12943_2015_486_Fig7_HTML,male,20,um
pancreatic acinus,PMC4700748,12943_2015_486_Fig7_HTML,male,100,um
pancreatic acinus,PMC4700748,12943_2015_486_Fig7_HTML,female,20,um
pancreatic acinus,PMC4700748,12943_2015_486_Fig7_HTML,female,100,um
pancreatic acinus,PMC5551380,erc-24-459-g003,female,20,um
papillary layer of dermis,PMC5551380,erc-24-459-g003,female,20,um
white pulp of spleen,PMC4619968,MI2015-347649.001,male,100,um
red pulp of spleen,PMC4619968,MI2015-347649.001,male,100,um
white pulp of spleen,PMC4619968,MI2015-347649.001,female,100,um
red pulp of spleen,PMC4619968,MI2015-347649.001,female,100,um
islet of Langerhans,PMC4685107,BMRI2015-951081.004,male,400,um
pancreatic acinus,PMC4685107,BMRI2015-951081.004,male,400,um
prostate glandular acinus,PMC4655073,SCI2016-8582526.001,male,20,um
prostate glandular acinus,PMC4655073,SCI2016-8582526.001,male,100,um
islet of Langerhans,PMC4685107,BMRI2015-951081.002,female,400,um
pancreatic acinus,PMC4685107,BMRI2015-951081.002,female,400,um
islet of Langerhans,PMC4685107,BMRI2015-951081.002,female,400,um
pancreatic acinus,PMC4685107,BMRI2015-951081.002,female,400,um
epidermal ridge of digit,PMC4664933,srep17625-f5,female,10,um
epidermal ridge of digit,PMC4664933,srep17625-f5,female,10,um
epidermal ridge of digit,PMC4664933,srep17625-f5,female,10,um
islet of Langerhans,PMC4664933,srep17625-f5,female,10,um
islet of Langerhans,PMC4664933,srep17625-f5,female,10,um
islet of Langerhans,PMC4664933,srep17625-f5,female,10,um
intestinal villus,PMC2621195,1471-213X-8-107-5,female,100,um
liver lobule,PMC2621195,1471-213X-8-107-5,female,100,um
intestinal villus,PMC2621195,1471-213X-8-107-5,male,100,um
liver lobule,PMC2621195,1471-213X-8-107-5,male,100,um
intestinal villus,PMC2621195,1471-213X-8-107-5,male,100,um
liver lobule,PMC2621195,1471-213X-8-107-5,male,100,um
intestinal villus,PMC2621195,1471-213X-8-107-5,male,100,um
liver lobule,PMC2621195,1471-213X-8-107-5,male,100,um
intestinal villus,PMC2621195,1471-213X-8-107-5,female,100,um
liver lobule,PMC2621195,1471-213X-8-107-5,female,100,um
red pulp of spleen,PMC2645682,pone.0004630.g001,female,200,um
red pulp of spleen,PMC2645682,pone.0004630.g001,female,100,um
intestinal villus,PMC2621195,1471-213X-8-107-8,female,100,um
liver lobule,PMC2621195,1471-213X-8-107-8,female,100,um
intestinal villus,PMC2621195,1471-213X-8-107-4,female,100,um
liver lobule,PMC2621195,1471-213X-8-107-4,female,100,um
intestinal villus,PMC2621195,1471-213X-8-107-4,male,100,um
liver lobule,PMC2621195,1471-213X-8-107-4,male,100,um
intestinal villus,PMC2621195,1471-213X-8-107-4,male,100,um
liver lobule,PMC2621195,1471-213X-8-107-4,male,100,um
intestinal villus,PMC2621195,1471-213X-8-107-4,male,100,um
liver lobule,PMC2621195,1471-213X-8-107-4,male,100,um
nephron,PMC2361212,94-6602987f1,male,50,um
nephron,PMC2361212,94-6602987f1,female,50,um
intestinal villus,PMC2621195,1471-213X-8-107-3,female,100,um
liver lobule,PMC2621195,1471-213X-8-107-3,female,100,um
intestinal villus,PMC2621195,1471-213X-8-107-3,male,100,um
liver lobule,PMC2621195,1471-213X-8-107-3,male,100,um
intestinal villus,PMC2621195,1471-213X-8-107-3,male,100,um
liver lobule,PMC2621195,1471-213X-8-107-3,male,100,um
intestinal villus,PMC2621195,1471-213X-8-107-3,male,100,um
liver lobule,PMC2621195,1471-213X-8-107-3,male,100,um
intestinal villus,PMC2621195,1471-213X-8-107-3,female,100,um
liver lobule,PMC2621195,1471-213X-8-107-3,female,100,um
papillary layer of dermis,PMC2528153,6604546f2,male,50,um
crypt of Lieberkuhn of large intestine,PMC2528153,6604546f2,male,50,um
epidermal ridge of digit,PMC2528153,6604546f2,male,50,um
pancreatic acinus,PMC2553078,1477-7827-6-43-3,female,50,um
pancreatic acinus,PMC2553078,1477-7827-6-43-3,female,10,um
pancreatic acinus,PMC2670299,1750-1326-4-15-1,female,10,um
epidermal ridge of digit,PMC2527822,6604518f2,female,100,um
red pulp of spleen,PMC2422844,1471-2164-9-229-3,male,10,um
red pulp of spleen,PMC2422844,1471-2164-9-229-3,female,10,um
prostate glandular acinus,PMC2441466,gb-2008-9-5-r80-6,male,70,um
prostate glandular acinus,PMC2441466,gb-2008-9-5-r80-6,male,300,um
prostate glandular acinus,PMC2441466,gb-2008-9-5-r80-6,male,140,um
prostate glandular acinus,PMC2441466,gb-2008-9-5-r80-6,male,70,um
prostate glandular acinus,PMC2441466,gb-2008-9-5-r80-6,male,300,um
prostate glandular acinus,PMC2441466,gb-2008-9-5-r80-6,male,140,um
intestinal villus,PMC2613558,pone.0004175.g001,male,10,um
intestinal villus,PMC2613558,pone.0004175.g001,male,10,um
intestinal villus,PMC2613558,pone.0004175.g001,female,10,um
intestinal villus,PMC2613558,pone.0004175.g001,female,10,um
intestinal villus,PMC2621195,1471-213X-8-107-7,female,100,um
liver lobule,PMC2621195,1471-213X-8-107-7,female,100,um
intestinal villus,PMC2621195,1471-213X-8-107-7,male,100,um
liver lobule,PMC2621195,1471-213X-8-107-7,male,100,um
intestinal villus,PMC2621195,1471-213X-8-107-7,male,100,um
liver lobule,PMC2621195,1471-213X-8-107-7,male,100,um
intestinal villus,PMC2621195,1471-213X-8-107-7,male,100,um
liver lobule,PMC2621195,1471-213X-8-107-7,male,100,um
intestinal villus,PMC2621195,1471-213X-8-107-7,female,100,um
liver lobule,PMC2621195,1471-213X-8-107-7,female,100,um
nephron,PMC2359857,pone.0002153.g003,male,10,um
nephron,PMC2359857,pone.0002153.g003,female,10,um
white pulp of spleen,PMC8285206,SCI2021-8868004.001,female,100,um
red pulp of spleen,PMC8285206,SCI2021-8868004.001,female,200,um
red pulp of spleen,PMC8285206,SCI2021-8868004.001,female,200,um
red pulp of spleen,PMC8285206,SCI2021-8868004.001,female,200,um
red pulp of spleen,PMC8285206,SCI2021-8868004.001,female,200,um
white pulp of spleen,PMC8285206,SCI2021-8868004.001,female,50,um
white pulp of spleen,PMC8285206,SCI2021-8868004.001,female,200,um
white pulp of spleen,PMC8285206,SCI2021-8868004.001,female,200,um
white pulp of spleen,PMC8285206,SCI2021-8868004.001,female,200,um
white pulp of spleen,PMC8285206,SCI2021-8868004.001,female,200,um
red pulp of spleen,PMC8285206,SCI2021-8868004.001,female,100,um
red pulp of spleen,PMC8285206,SCI2021-8868004.001,female,50,um
prostate glandular acinus,PMC8292509,41420_2021_566_Fig1_HTML,female,50,um
prostate glandular acinus,PMC5811018,pone.0192632.g002,male,100,um
papillary layer of dermis,PMC11494683,JEX2-3-e70008-g004,male,3,um
papillary layer of dermis,PMC11494683,JEX2-3-e70008-g004,male,1,um
papillary layer of dermis,PMC11494683,JEX2-3-e70008-g004,female,3,um
papillary layer of dermis,PMC11494683,JEX2-3-e70008-g004,female,1,um
intestinal villus,PMC11511829,41467_2024_53545_Fig5_HTML,male,20,um
intestinal villus,PMC11511829,41467_2024_53545_Fig5_HTML,male,20,um
crypt of Lieberkuhn of large intestine,PMC11511829,41467_2024_53545_Fig5_HTML,male,20,um
crypt of Lieberkuhn of large intestine,PMC11511829,41467_2024_53545_Fig5_HTML,male,20,um
intestinal villus,PMC11511829,41467_2024_53545_Fig5_HTML,female,20,um
intestinal villus,PMC11511829,41467_2024_53545_Fig5_HTML,female,20,um
crypt of Lieberkuhn of large intestine,PMC11511829,41467_2024_53545_Fig5_HTML,female,20,um
crypt of Lieberkuhn of large intestine,PMC11511829,41467_2024_53545_Fig5_HTML,female,20,um
papillary layer of dermis,PMC11509995,pathogens-13-00898-g002,male,50,um
descending limb of loop of Henle,PMC5770405,fnana-11-00137-g0002,male,50,um
descending limb of loop of Henle,PMC5770405,fnana-11-00137-g0002,female,50,um
pancreatic acinus,PMC5818080,dmm-11-031716-g1,female,400,um
pancreatic acinus,PMC5818080,dmm-11-031716-g1,female,10,um
pancreatic acinus,PMC5818080,dmm-11-031716-g1,female,10,um
nephron,PMC11489470,gr3,male,75,um
papillary layer of dermis,PMC11489470,gr3,male,75,um
nephron,PMC11489470,gr3,female,75,um
papillary layer of dermis,PMC11489470,gr3,female,75,um
epidermal ridge of digit,PMC5815851,elife-23625-fig1-figsupp1,male,2,um
epidermal ridge of digit,PMC5815851,elife-23625-fig1-figsupp1,female,2,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,female,657,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,female,618,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,female,618,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,female,277,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,female,198,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,female,1805,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,657,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,618,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,618,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,277,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,198,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,1805,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,657,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,618,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,618,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,277,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,198,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,1805,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,female,657,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,female,618,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,female,618,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,female,277,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,female,198,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,female,1805,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,657,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,618,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,618,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,277,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,198,um
papillary layer of dermis,PMC5790839,417_2017_3857_Fig4_HTML,male,1805,um
crypt of Lieberkuhn of large intestine,PMC5799345,41598_2018_20731_Fig4_HTML,male,50,um
crypt of Lieberkuhn of large intestine,PMC5799345,41598_2018_20731_Fig4_HTML,male,50,um
nephron,PMC5799345,41598_2018_20731_Fig4_HTML,male,50,um
nephron,PMC5799345,41598_2018_20731_Fig4_HTML,male,50,um
epidermal ridge of digit,PMC5815851,elife-23625-fig7,female,20,um
crypt of Lieberkuhn of large intestine,PMC5746521,TJP-596-105-g005,male,500,um
crypt of Lieberkuhn of large intestine,PMC5746521,TJP-596-105-g005,male,250,um
white pulp of spleen,PMC5746521,TJP-596-105-g005,male,500,um
white pulp of spleen,PMC5746521,TJP-596-105-g005,male,250,um
nephron,PMC5746521,TJP-596-105-g005,male,500,um
nephron,PMC5746521,TJP-596-105-g005,male,250,um
red pulp of spleen,PMC5746521,TJP-596-105-g005,male,500,um
red pulp of spleen,PMC5746521,TJP-596-105-g005,male,250,um
crypt of Lieberkuhn of large intestine,PMC5746521,TJP-596-105-g005,female,500,um
crypt of Lieberkuhn of large intestine,PMC5746521,TJP-596-105-g005,female,250,um
white pulp of spleen,PMC5746521,TJP-596-105-g005,female,500,um
white pulp of spleen,PMC5746521,TJP-596-105-g005,female,250,um
nephron,PMC5746521,TJP-596-105-g005,female,500,um
